Date,Close,High,Low,Open,Volume
2010-02-23,81.9515151977539,82.98887571718075,81.73508668519047,82.73513547793745,207497000
2010-02-24,82.70525360107422,82.83958829633526,81.98880379096094,82.19776760718104,176350700
2010-02-25,82.59330749511719,82.65301306972455,81.30220718379572,81.52609454781783,259634700
2010-02-26,82.64558410644531,82.92918286126898,82.17541531469371,82.66797228312309,173589300
2010-03-01,83.50382232666016,83.58591609261536,82.96648338362202,82.98887155727549,147709700
2010-03-02,83.73517608642578,84.1381803019194,83.5859177964676,83.86205189611289,160992400
2010-03-03,83.8097915649414,84.30981298401758,83.60082203589822,83.9515851994953,150785000
2010-03-04,84.06356048583984,84.182971686129,83.60831524895643,83.92176110895633,135770400
2010-03-05,85.26508331298828,85.33224782281854,84.40683407085149,84.60833898801774,176118800
2010-03-08,85.28001403808594,85.46658972843198,85.13075576334437,85.2725551100356,114631200
2010-03-09,85.42179107666016,85.81733052588356,84.98147529547539,85.02625162743676,154556700
2010-03-10,85.80245208740234,86.03380418261013,85.3845242524877,85.4591534096025,186088800
2010-03-11,86.16062927246094,86.18302313234314,85.33969758571945,85.60090234597764,160791100
2010-03-12,86.16809844970703,86.5487143741201,85.92928184286369,86.53378513340905,162074800
2010-03-15,86.19050598144531,86.25021157002952,85.52629696650133,86.01885953156359,146816800
2010-03-16,86.8770980834961,86.95918614031667,86.19049528764229,86.42931191851042,168673000
2010-03-17,87.39203643798828,87.67563508015823,86.88455042413578,87.13829627798061,177468100
2010-03-18,87.34724426269531,87.51889064714152,86.99648118077982,87.39948520933147,196509100
2010-03-19,86.90512084960938,87.8942967726296,86.56789827660991,86.90512084960938,226641100
2010-03-22,87.36975860595703,87.5271326215032,86.3581019929785,86.41055809239855,184477800
2010-03-23,87.9842300415039,88.0591664904984,87.21236803673527,87.49713454711278,182941600
2010-03-24,87.55707550048828,87.99921024482515,86.61286600354346,87.65449802442373,196072600
2010-03-25,87.41470336914062,88.55375226702051,87.30979119633398,88.14908857878717,223396300
2010-03-26,87.36226654052734,87.9917397161258,87.01755422284926,87.57958629418468,205808500
2010-03-29,87.91678619384766,88.07415445721718,87.44468140373912,87.80437865793093,134513500
2010-03-30,87.97671508789062,88.29894689235799,87.6095225674968,88.02167580381709,145772500
2010-03-31,87.67699432373047,88.06666733845262,87.38473813336752,87.63952323582329,161078700
2010-04-01,88.2764892578125,88.61370614863122,87.75192266207975,88.2764892578125,161215200
2010-04-05,88.99591064453125,89.0558563896893,88.36643172343955,88.61372721805722,105847600
2010-04-06,89.20572662353516,89.36309490962878,88.64369458007837,88.74111140938807,110384200
2010-04-07,88.69612121582031,89.44549702486422,88.28396223393268,89.02584840133042,184576300
2010-04-08,89.00340270996094,89.1532813701476,88.1266339876926,88.38891449641137,158704000
2010-04-09,89.58789825439453,89.6253636220025,89.02586628471147,89.19072419329923,133006500
2010-04-12,89.73027801513672,89.96258845609707,89.5953901103899,89.7003022899391,110279000
2010-04-13,89.7977066040039,89.95507484139384,89.17572329626002,89.64033836661397,125043600
2010-04-14,90.81688690185547,90.81688690185547,89.98507901456685,90.12745657877848,161609000
2010-04-15,90.89180755615234,91.10163190252639,90.63701676606624,90.66699248944606,144615300
2010-04-16,89.4455337524414,90.89182988645676,88.98841386384215,90.56959792756362,366786700
2010-04-19,89.78276062011719,89.87268782226792,88.77859925722399,89.1832630909723,217947800
2010-04-20,90.5845718383789,90.65951401470271,89.82770616961946,90.3447717390846,157708000
2010-04-21,90.41968536376953,90.84682933442429,89.9175992404553,90.6369993111747,192910100
2010-04-22,90.68948364257812,90.80189118930512,89.2656737749872,89.78273934227488,115360300
2010-04-23,91.28148651123047,91.31895759723353,90.39722262403731,90.62953306614328,177335500
2010-04-26,90.9367446899414,91.51376721005192,90.84682326041583,91.31143255905306,143457300
2010-04-27,88.78605651855469,90.92926626919031,88.61369755105329,90.41220080125456,355853300
2010-04-28,89.46050262451172,89.68531770590404,88.62869482755919,89.2132128957222,300674100
2010-04-29,90.56956481933594,90.7569087800383,89.97755721744237,90.00003757796122,193775000
2010-04-30,89.03334045410156,90.68197070901519,89.01086009398684,90.5845481921396,270000900
2010-05-03,90.1874008178711,90.4346962710103,89.3256172709614,89.46050518019322,182747900
2010-05-04,88.06668090820312,89.19824047338935,87.61705637046325,89.1832554662887,360353400
2010-05-05,87.54210662841797,88.27649764530726,86.90513815341464,87.34726726193136,328973200
2010-05-06,84.63450622558594,87.67697019956128,78.68446043550372,87.12243369828386,647356600
2010-05-07,83.37555694580078,85.25648617391734,81.98921279545765,84.40969353916987,637558800
2010-05-10,87.04752349853516,87.41471615707519,86.11080344909647,86.78523731086395,396159600
2010-05-11,86.80020904541016,87.94675322034588,86.11078461198639,86.23068177909808,317849800
2010-05-12,88.01419830322266,88.14159655300188,86.9950466086957,87.14492522099935,235607100
2010-05-13,86.92011260986328,88.18655976240574,86.84517616024262,87.7744007135651,234452500
2010-05-14,85.34645080566406,86.4255543106614,84.58208963448187,86.26818600239702,345601400
2010-05-17,85.39139556884766,85.81853967344087,83.75775560934834,85.57873957467424,325739800
2010-05-18,84.22985076904297,86.34309053985473,83.95257963287163,86.08829976550837,360556800
2010-05-19,83.75028991699219,84.50715580053942,82.70116204087005,83.75777956292174,394742700
2010-05-20,80.58790588378906,82.34893856230165,80.53544978586864,81.96675515328945,530418300
2010-05-21,81.76441192626953,81.96674092103537,78.95425206000314,79.36641112730284,500909400
2010-05-24,80.71529388427734,81.97424588047588,80.6403574225257,81.3222866569369,269823000
2010-05-25,80.79771423339844,80.83518531759582,78.21985915076411,78.76690610670815,396505200
2010-05-26,80.3106460571289,82.03421360565913,80.0708459015956,81.29233276780403,349719300
2010-05-27,83.0008773803711,83.03085310284087,81.51711056318167,81.82435743053354,300870500
2010-05-28,81.959228515625,82.97088464306067,81.56954992071375,82.91093321041535,297933500
2010-06-01,80.58039093017578,82.39387926568824,80.46049375720268,81.19487894953474,277909400
2010-06-02,82.67864227294922,82.68613191531004,80.56540251849675,80.99254654171745,240243700
2010-06-03,82.9634017944336,83.22568220520111,82.11660912044584,82.91844107181177,226618300
2010-06-04,80.04835510253906,81.92929072211521,79.77857924804664,81.38973901313035,398475600
2010-06-07,79.05167388916016,80.64035309250372,78.99172815334899,80.33310618334852,264609100
2010-06-08,79.89846801757812,80.05583628527869,78.42219644121124,79.11162096179036,357774300
2010-06-09,79.47132873535156,81.14243404833485,79.13410609798562,80.3630823060949,268023300
2010-06-10,81.7944107055664,81.89182755016574,79.46385034219942,80.82771475302275,317890600
2010-06-11,82.19156646728516,82.24402256277956,81.02254164353239,81.0749977390268,214128200
2010-06-14,82.06412506103516,83.2706202565322,81.98169328614165,82.82099031446502,207196100
2010-06-15,83.93013000488281,84.00506647750133,82.4988187935378,82.64120209361343,238268700
2010-06-16,83.90008544921875,84.24479751432604,83.33055843338504,83.4954219682802,216374000
2010-06-17,84.03500366210938,84.17738689687206,83.21818676586477,84.13991581910807,263185800
2010-06-18,84.12613677978516,84.42730871423167,83.85507744319415,84.20142976339679,174006600
2010-06-21,83.88517761230469,85.23293723708201,83.41835202386932,85.17270630993323,213140700
2010-06-22,82.4997787475586,84.25413337089348,82.37931112561623,83.88519373905673,239355400
2010-06-23,82.24376678466797,82.84611627586636,81.67906090539651,82.55246967820403,254639900
2010-06-24,80.88094329833984,81.94259316046475,80.67012067892126,81.83718185075547,268523600
2010-06-25,81.21976470947266,81.63387889931445,80.39152484081878,81.12187868254894,238726500
2010-06-28,80.9637680053711,81.55859225511433,80.67012139080597,81.34023861322234,169218600
2010-06-29,78.46402740478516,80.94873647458479,77.96708903751765,79.82684958392147,373649500
2010-06-30,77.71856689453125,78.96844590235409,77.46256398072235,78.2456232693089,284101700
2010-07-01,77.37226104736328,77.92190506079697,76.14496287025493,77.66590773826339,382924800
2010-07-02,76.95060729980469,77.86919670922661,76.51390566202755,77.63578671795894,233385200
2010-07-06,77.45506286621094,78.58447465971044,76.70964694647175,78.03482505930042,256935300
2010-07-07,79.89460754394531,79.99248785196414,77.56801577261892,77.65083978112972,253769400
2010-07-08,80.68521881103516,80.7755681200652,79.74404187871805,80.56474540634427,210842100
2010-07-09,81.28754425048828,81.29507527214749,80.51201560969483,80.66260157596071,144999900
2010-07-12,81.3402328491211,81.49834980387553,80.67764669427127,81.0164679195329,131283600
2010-07-13,82.56756591796875,82.89132524147932,82.0179161069066,82.18356415255512,213025900
2010-07-14,82.55999755859375,82.88376248017589,81.965173365711,82.30399458259426,184426800
2010-07-15,82.58261108398438,82.86872674139396,81.44566798765561,82.52990541697505,232337900
2010-07-16,80.30872344970703,82.22872035708893,80.15060071834121,82.13836533123508,282693400
2010-07-19,80.7830810546875,81.03907836559944,79.97743401080751,80.60237673260336,186709000
2010-07-20,81.67908477783203,81.73931572341596,79.67625791662795,79.71390728404397,258162400
2010-07-21,80.617431640625,82.12331436912794,80.2861356021186,82.10072704731827,264527000
2010-07-22,82.41695404052734,82.77836839224103,81.56613243921343,81.57365771618625,274781300
2010-07-23,83.13223266601562,83.25270025931447,82.01787726945557,82.25128718080545,222020800
2010-07-26,83.99813079833984,84.08095480209042,83.04189786115539,83.27530782927812,184445700
2010-07-27,83.99059295654297,84.54776783475198,83.65929699110144,84.45741282295371,204855600
2010-07-28,83.44847869873047,84.07342130429187,83.16988837294767,83.81741829650767,163056200
2010-07-29,83.04191589355469,84.19391543016658,82.37932946415694,83.96803069007157,220149100
2010-07-30,83.02687072753906,83.47110927484839,82.05558108332308,82.19863608627969,220070600
2010-08-02,84.90166473388672,85.03719440107817,83.98307540564309,84.32189670137855,188263200
2010-08-03,84.49504852294922,84.9091626683286,84.21645825663308,84.69081481129257,146657300
2010-08-04,85.05976104736328,85.16517234683745,84.44988056547916,84.72846510931019,158171700
2010-08-05,84.96942901611328,85.01460940273542,84.38966671225573,84.51766536129763,140473800
2010-08-06,84.62305450439453,84.75858413975728,83.51623010634631,84.13364161311324,239728300
2010-08-09,85.07483673095703,85.21789741762603,84.57036743357916,85.0221310692084,120800400
2010-08-10,84.61552429199219,85.0672935771692,83.85505786721342,84.351996038629,242916300
2010-08-11,82.2964859008789,83.34307384212775,82.16095623790133,83.3129555009676,273406900
2010-08-12,81.79199981689453,82.08564642292636,81.0164713063753,81.05412066386057,239542600
2010-08-13,81.5510482788086,82.04046114016124,81.45316800433193,81.53599198446014,158698500
2010-08-16,81.51344299316406,81.77697135179152,80.7002648484102,80.99391155437898,147895300
2010-08-17,82.51483154296875,83.11718686056659,81.98024392723154,82.21365962865588,172270300
2010-08-18,82.66539001464844,83.10962243082693,82.002804027227,82.47715477162697,182922100
2010-08-19,81.22730255126953,82.4395384616724,80.88848127584669,82.23624684531589,265847600
2010-08-20,80.9637680053711,81.2724766611622,80.37647477624085,80.98635532272448,209714200
2010-08-23,80.65506744384766,81.74682994062914,80.61741808417143,81.34777200379847,163490300
2010-08-24,79.45787048339844,80.10540026548314,79.0362253209189,79.77410435525809,280677800
2010-08-25,79.76660919189453,80.06778113907906,78.52425480405499,79.0211931124988,272234800
2010-08-26,79.23199462890625,80.24846396691227,78.96846064782511,80.14305267227371,224439500
2010-08-27,80.45930480957031,80.54212880907399,78.539302267601,79.72895085639387,272649000
2010-08-30,79.29224395751953,80.49695459501521,79.28471868078758,80.24848259519527,167238600
2010-08-31,79.29224395751953,79.79671897837743,78.67483234082172,78.99859731936363,273933100
2010-09-01,81.66400909423828,81.77695143313673,80.30871826091477,80.36142391980259,256828100
2010-09-02,82.42449188232422,82.43954818200196,81.68660681940757,81.85978586037844,156112200
2010-09-03,83.49363708496094,83.56893004513113,82.78587062149501,83.23010885212298,212197300
2010-09-07,82.552490234375,83.20755128545956,82.48472826934213,83.10213995463951,141973700
2010-09-08,83.13223266601562,83.46352285595111,82.68046339381146,82.71811274799012,149924400
2010-09-09,83.51625061035156,84.08848762731535,83.29037165894833,84.06590030662367,147017900
2010-09-10,83.93790435791016,84.0357846655493,83.47860967412711,83.66684501192388,127819000
2010-09-13,84.87157440185547,85.04474774545507,84.42733588992725,84.76616304197181,178503500
2010-09-14,84.81886291503906,85.30074502565607,84.38968648075554,84.70592053875647,209823600
2010-09-15,85.14260864257812,85.24048894937997,84.31437431225461,84.57037161211477,168608400
2010-09-16,85.1200180053711,85.17272366767062,84.59295563788933,84.879077014218,199962900
2010-09-17,85.15180206298828,85.65140649239582,84.91714252657907,85.56813908749457,195836900
2010-09-20,86.45378875732422,86.64303179525949,85.17450397280518,85.44701440945113,214555200
2010-09-21,86.27970886230469,86.93069975399854,85.92393094255674,86.52193977731001,268389100
2010-09-22,85.85577392578125,86.62788869948537,85.61354308555303,86.14342701902893,191322400
2010-09-23,85.15938568115234,86.04504190617861,84.9171547706689,85.15181434091336,202354300
2010-09-24,86.91552734375,86.97608649157324,86.02987146397831,86.10556751113828,209671800
2010-09-27,86.49920654296875,87.04422742448085,86.4159449182415,86.94582312235644,128761800
2010-09-28,86.80201721191406,87.08209905799511,85.6741300375715,86.61277412610703,209207500
2010-09-29,86.65059661865234,86.98366618845174,86.30995571083785,86.58246612699395,179665800
2010-09-30,86.39324951171875,87.64982634534947,85.98448376253432,87.08966844101845,287106700
2010-10-01,86.756591796875,87.14264926928448,86.24185042540905,87.04423917863183,174638700
2010-10-04,86.10557556152344,86.93824370860911,85.67410169960931,86.5749003381755,166153200
2010-10-05,87.83905792236328,88.05100922190483,86.8020038921895,86.9004139778622,229634100
2010-10-06,87.83148956298828,88.0585835489104,87.47571168015558,87.82391822339355,148626600
2010-10-07,87.72549438476562,88.20995605668338,87.19561623586766,88.18724781819328,164860000
2010-10-08,88.2175521850586,88.45978308908802,87.51356771784178,87.84663737659734,177760100
2010-10-11,88.3008041381836,88.54303499979814,87.99801411735558,88.35379195868555,103098300
2010-10-12,88.57332611083984,88.83069390814504,87.54384337113899,88.01316247804611,182210000
2010-10-13,89.26216888427734,89.73906511155644,88.85340316456958,89.06536025182702,194347200
2010-10-14,88.91394805908203,89.3302850517391,88.3537902850664,89.17888715657325,217764300
2010-10-15,89.09561157226562,89.58764457967983,88.38406174369791,89.53465676504992,243705000
2010-10-18,89.53465270996094,89.82987134599107,88.80038890103118,89.12588711194113,141204800
2010-10-19,88.3613510131836,89.20915602335091,87.8238957689316,88.70955746739352,280604700
2010-10-20,89.22435760498047,89.65583173258416,88.46738504600962,88.52037289412789,200051800
2010-10-21,89.42115020751953,90.14784304022615,88.72473696474752,89.62553599576776,221585500
2010-10-22,89.587646484375,89.72390169278292,89.32270740559261,89.55736690748004,108212400
2010-10-25,89.85261535644531,90.65500997212231,89.78449061727197,90.18568503749013,151145700
2010-10-26,89.86772918701172,89.95856214341578,89.22430405311468,89.39840440304835,158982900
2010-10-27,89.61036682128906,89.70877690329344,88.76256165472553,89.23945206091753,190024000
2010-10-28,89.62552642822266,90.16297609789609,89.19405242438677,90.12512517070813,168576000
2010-10-29,89.69361877441406,89.86772489126416,89.37569189171933,89.5346553330667,144305500
2010-11-01,89.72392272949219,90.64742982797848,89.20918135206901,90.1326884505553,174074800
2010-11-02,90.4354476928711,90.64739893335356,90.15536596781173,90.39759678196859,158345900
2010-11-03,90.79883575439453,90.85182359061719,89.66337717084525,90.5944557504617,226702800
2010-11-04,92.54741668701172,92.59283316794055,90.81394977027801,91.80558143881875,215039400
2010-11-05,92.8956298828125,93.04702201365339,92.4868641992546,92.60797674887938,180654100
2010-11-08,92.72151184082031,92.8729097274803,92.30518064679278,92.60796486963504,156107100
2010-11-09,92.0553970336914,93.06973709034061,91.68448224322535,92.97133277559166,186621600
2010-11-10,92.42628479003906,92.47170703953286,91.33624898123941,92.03266187093553,221387400
2010-11-11,92.0781021118164,92.2143573449905,91.35140945996783,91.63149126572564,158017600
2010-11-12,90.98808288574219,91.85860232677392,90.57175151846006,91.45740786683753,239068800
2010-11-15,90.85935974121094,91.63147451311482,90.82151460156155,91.27569670402565,163940800
2010-11-16,89.44383239746094,90.45060097207154,89.0123527258917,90.29920885152175,299566200
2010-11-17,89.48925018310547,89.8601649265269,89.21673974195197,89.48167884439584,172308900
2010-11-18,90.80638122558594,91.13187949114872,90.34462773780524,90.35219907660606,197723700
2010-11-19,91.0561752319336,91.09402037205211,90.26892354945892,90.76095657291044,156852900
2010-11-22,90.98052215576172,91.01836731375833,89.90561686935779,90.6020359243461,181361000
2010-11-23,89.66339111328125,90.09486521111349,89.31518445320978,89.90562208442843,222309000
2010-11-24,90.98808288574219,91.01079690962267,90.21597355580212,90.23111046314786,140046100
2010-11-26,89.92828369140625,90.69282131938874,89.92828369140625,90.20079409700506,76007800
2010-11-29,90.20082092285156,90.44305182484158,89.12591588098313,89.7012164389245,223642300
2010-11-30,89.69361877441406,90.20836001197442,89.17887753685369,89.30756717767271,233930700
2010-12-01,91.60123443603516,91.7753348590223,90.9805172807829,90.9880828468319,221037200
2010-12-02,92.77450561523438,92.84263611241636,91.69203520086535,91.74502302078946,191213600
2010-12-03,93.02430725097656,93.1302828901847,92.4338698967486,92.45657813725904,151288900
2010-12-06,92.9259033203125,93.1378545995726,92.72908894303988,92.82749324405658,103050500
2010-12-07,92.9789047241211,93.87213222810077,92.92591689656467,93.81914440054435,206581000
2010-12-08,93.31954956054688,93.39524563983082,92.66098731801182,93.09246132269503,138019200
2010-12-09,93.6828842163086,93.87969283670581,93.22113069687558,93.84184769058623,123705100
2010-12-10,94.22789764404297,94.31873060769341,93.66016852027045,93.97052410480832,117571700
2010-12-13,94.2884521484375,94.77291387779414,94.25817256844779,94.65937267188194,133812700
2010-12-14,94.37173461914062,94.79564303144808,94.08408722616508,94.4322937887903,147249600
2010-12-15,93.94024658203125,94.56853487882019,93.7812831169231,94.19762012690117,160823100
2010-12-16,94.48527526855469,94.55340577364194,93.67531519845441,94.00081349439601,185035200
2010-12-17,94.58649444580078,94.708243950935,94.22123431917262,94.41908379633009,141075300
2010-12-20,94.81478118896484,95.04306950402729,94.34299385273492,94.84522001801405,119085500
2010-12-21,95.41592407226562,95.47680172339182,95.02023095117009,95.11154162224703,94965500
2010-12-22,95.71267700195312,95.74311582167651,95.43112807933146,95.48439456244458,78878100
2010-12-23,95.5757064819336,95.71267826969745,95.3398128829669,95.60614530206016,70053700
2010-12-27,95.61376190185547,95.70507256182222,95.14958002831901,95.21806302329408,58126000
2010-12-28,95.750732421875,95.84204308062534,95.49961649908839,95.80399890801657,55309100
2010-12-29,95.8192138671875,96.03227980830991,95.80399735951225,95.86487500143622,58033100
2010-12-30,95.66706848144531,95.97905637643423,95.52248546842303,95.72794615067723,76616900
2010-12-31,95.68983459472656,95.78115103982674,95.37023574529145,95.52242401484807,91218900
2011-01-03,96.67911529541016,97.09763611062765,95.65182373621103,96.42038816463891,138725200
2011-01-04,96.62580871582031,96.92257990362324,96.02465518509867,96.89214108877033,137409700
2011-01-05,97.12806701660156,97.18894466659597,96.23014199882678,96.3214584738184,133975300
2011-01-06,96.93782806396484,97.27264933107469,96.64866793685047,97.16611634710559,122519000
2011-01-07,96.7475814819336,97.22697986875954,95.99423950103233,97.06718040648423,156034600
2011-01-10,96.62580871582031,96.76278047985322,96.03226053460415,96.32142637290158,122401700
2011-01-11,96.96826171875,97.2041553413028,96.60300164632163,96.97587287594548,110287000
2011-01-12,97.84334564208984,97.9498786058166,96.99107612666471,97.5617967260739,107929200
2011-01-13,97.68352508544922,97.92703559936888,97.44002618274995,97.88138028081403,129048400
2011-01-14,98.3912582397461,98.41408590850875,97.47811665556422,97.54659966185218,117677900
2011-01-18,98.55866241455078,98.64997308360697,98.18579116386398,98.2999295001842,114401300
2011-01-19,97.5922622680664,98.57388693164783,97.33354092866989,98.47497089671745,151958400
2011-01-20,97.46289825439453,97.70639726805261,96.73998914939976,97.37158177006312,175745700
2011-01-21,97.68352508544922,98.29228975902797,97.57699213841447,98.07161851560612,151462900
2011-01-24,98.23904418945312,98.35318250338211,97.59983479778431,97.62266246057011,113715500
2011-01-25,98.29229736328125,98.37600265751433,97.48568904315589,97.98030384739236,167552200
2011-01-26,98.67280578613281,98.96197173453274,98.33798450087501,98.5358397755592,141281500
2011-01-27,98.91629791259766,99.08370852394154,98.52059904840094,98.69561501072486,123302700
2011-01-28,97.18893432617188,99.19024476611996,97.02913486614759,99.03043950048405,295637300
2011-01-31,97.9194564819336,97.99555644974909,97.21177554839389,97.4552861564236,149249200
2011-02-01,99.4870376586914,99.66205366485345,98.45214071626344,98.51301837302107,167194300
2011-02-02,99.29678344726562,99.56311009033683,99.17502815323219,99.22828883735687,118323600
2011-02-03,99.51744842529297,99.66963672753862,98.59670164941178,99.12174955047577,145886700
2011-02-04,99.7989730834961,99.83702305260557,99.09889777451889,99.55547418139201,134634800
2011-02-07,100.42298126220703,100.75018552092831,100.01206008704216,100.01967704920402,112439100
2011-02-08,100.87957000732422,100.93283069280643,100.240360502968,100.51430411591375,99072800
2011-02-09,100.65128326416016,100.92522688128689,100.14905136422375,100.6056279298431,146436700
2011-02-10,100.68936920166016,100.80350757821047,99.91319340743247,100.14148177176162,162708500
2011-02-11,101.29046630859375,101.41982694059075,100.27079195434246,100.29361961815236,137710300
2011-02-14,101.53397369384766,101.61767900517809,101.11545874841919,101.22959707694991,101690700
2011-02-15,101.21439361572266,101.37419891665593,100.68934559545805,101.22201057985927,119575400
2011-02-16,101.85356140136719,101.97530505409806,101.35132964598127,101.55679020249751,130183500
2011-02-17,102.15795135498047,102.29491733648298,101.46548126301306,101.55680352857065,109810500
2011-02-18,102.3709945678711,102.49274982077576,102.01334576947612,102.24923931496642,130002400
2011-02-22,100.31645202636719,102.39385080987647,100.04250843646966,101.2980764502864,233116400
2011-02-23,99.70008850097656,100.49909165906571,99.08371828540677,100.2555810690399,227584000
2011-02-24,99.63156127929688,100.01965470371746,98.69559242909584,99.593522921877,260431400
2011-02-25,100.69690704345703,100.75778467387757,99.98921474963642,100.05009238005695,141686900
2011-02-28,101.32093811035156,101.45031040309681,100.73501236663316,101.06983371231632,141585500
2011-03-01,99.63156127929688,101.73179879153948,99.60112827111693,101.64048815577944,258565500
2011-03-02,99.84465789794922,100.3088397373032,99.1902377901915,99.49461437514849,200277400
2011-03-03,101.56442260742188,101.67856094076828,100.74259177365536,100.75019712547041,176480100
2011-03-04,100.803466796875,101.68617525584814,100.14144125825707,101.48832000156777,277202300
2011-03-07,100.01206970214844,101.32852704820453,99.48702176752876,101.10023877463463,216790400
2011-03-08,100.8871841430664,101.20678311745871,99.73814890575889,100.17188622413946,174615000
2011-03-09,100.7425765991211,101.05457014490551,100.14142878200546,100.68931592198997,153806000
2011-03-10,98.87828826904297,99.82186306927137,98.77936060983414,99.6848970284231,301291800
2011-03-11,99.5631332397461,99.92078224211126,98.53585318694908,98.55868085848502,225621800
2011-03-14,98.96195220947266,99.28915646654717,98.20860446627711,98.91629688162253,234974100
2011-03-15,97.82813262939453,98.41406979120241,96.2605710378778,96.32905403295028,359585400
2011-03-16,96.01707458496094,97.835758066107,95.3322155468575,97.51614750563847,468670300
2011-03-17,97.28783416748047,97.69874945998824,96.71711945104362,97.4019782718899,254303700
2011-03-18,97.64173889160156,98.49771113573968,97.45067412708417,98.46713424288295,230435400
2011-03-21,99.15494537353516,99.36128686242542,98.74223907242596,98.8568848945849,153992600
2011-03-22,98.81104278564453,99.26960285869613,98.71933543570104,99.1396802257205,129538600
2011-03-23,99.09381103515625,99.35365626042231,98.06970691557926,98.53589364591028,148603100
2011-03-24,100.04147338867188,100.18668442818314,99.10143831928839,99.65934398434285,159129800
2011-03-25,100.3471908569336,100.7828123439648,100.0338419248889,100.30133719110553,155642800
2011-03-28,100.10261535644531,100.82102050147178,100.07205013527275,100.56117530568125,109762400
2011-03-29,100.77519226074219,100.80575748962522,99.68994587955771,100.01857165213461,129798800
2011-03-30,101.47064971923828,101.7687102011565,101.15730079521377,101.30251184106241,135835000
2011-03-31,101.33311462402344,101.61589843031724,101.22611881294893,101.3407646787444,132537100
2011-04-01,101.76106262207031,102.2349110455643,101.51650585074916,101.95977738928754,153850100
2011-04-04,101.84513854980469,102.15848750293942,101.55472809279263,101.97506116561689,100768900
2011-04-05,101.82987976074219,102.28078980029305,101.60059971399285,101.6464533910092,120791500
2011-04-06,102.15087127685547,102.4107165648615,101.73816484374653,102.31900920713421,120411600
2011-04-07,101.89102935791016,102.39543150375653,101.38661555039532,101.96744827132035,170731500
2011-04-08,101.5394515991211,102.40306800419411,101.11910681516224,102.34192588455765,147945400
2011-04-11,101.23371124267578,101.9903198825672,100.98914286419547,101.64640580428363,121385400
2011-04-12,100.47712707519531,100.86689494919862,100.11028603721182,100.66819181647138,161187400
2011-04-13,100.46946716308594,101.01972277136271,100.08733776238628,100.94330388822108,162059000
2011-04-14,100.54589080810547,100.69874024329154,99.5600020387405,99.88862774130736,161220400
2011-04-15,100.91275024414062,101.16495710608105,100.43127501831482,100.72933555303233,170006700
